,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
75,-93.425224,-131.43086,-100.5484,-120.88687,-114.190445,-101.75805,-112.09865,-100.197495,-16.808285,-103.05598,-93.425224,-131.43086,-100.5484,-120.88687,-114.190445,-101.75805,-112.09865,-100.197495,-16.808285,-103.05598,-94.05338,-5.622204,-117.81004,-113.72383,-13.7838125,-100.25434,-96.86158,-101.66148,-10.2637415,-112.6764
76,-11.469421,-22.767967,-99.9119,-19.819878,-10.541932,-17.469105,-21.749062,-14.546971,-118.152054,-20.505468,-11.469421,-22.767967,-99.9119,-19.819878,-10.541932,-17.469105,-21.749062,-14.546971,-118.152054,-20.505468,-11.719487,-100.432076,-97.52909,-107.27435,-95.44207,-111.5159,-14.225106,-100.425575,-102.50942,-111.42208
77,-13.605439,-102.59749,-98.71868,-122.255775,-111.673996,-100.39296,-11.200971,-114.09682,-102.47713,-100.94489,-13.605439,-102.59749,-98.71868,-122.255775,-111.673996,-100.39296,-11.200971,-114.09682,-102.47713,-100.94489,-11.964917,-98.60216,-112.36248,-101.647064,-112.6454,-100.27547,-99.121506,-96.29286,-10.981845,-7.2916937
78,-111.60617,-100.87712,-110.80522,-14.743305,-6.3389797,-112.36104,-12.720345,-14.048521,-15.536241,-102.079735,-111.60617,-100.87712,-110.80522,-14.743305,-6.3389797,-112.36104,-12.720345,-14.048521,-15.536241,-102.079735,-114.10832,-10.814594,-103.65896,-100.827644,-17.205698,-16.113823,-7.8464174,-12.024281,-14.653705,-11.925214
79,-98.70955,-98.96856,-95.702126,-99.63644,-116.89508,-17.008404,-99.820206,-102.424126,-113.49681,-16.230547,-98.70955,-98.96856,-95.702126,-99.63644,-116.89508,-17.008404,-99.820206,-102.424126,-113.49681,-16.230547,-98.3414,-16.10118,-107.82957,-125.26423,-105.33736,-123.045105,-102.51678,-20.946121,-96.71757,-109.14966
80,-12.626535,-17.518251,-99.24913,-113.41379,-111.7917,-17.723618,-113.42171,-18.551893,-112.274315,-99.065155,-12.626535,-17.518251,-99.24913,-113.41379,-111.7917,-17.723618,-113.42171,-18.551893,-112.274315,-99.065155,-118.347786,-122.46684,-100.17564,-98.08107,-21.5238,-111.28249,-11.78257,-102.54114,-13.978834,-106.45852
81,-110.45242,-98.836784,-101.19347,-110.65401,-97.62059,-110.06621,-109.73212,-16.259092,-21.611519,-98.98587,-110.45242,-98.836784,-101.19347,-110.65401,-97.62059,-110.06621,-109.73212,-16.259092,-21.611519,-98.98587,-10.988452,-98.59929,-108.17397,-112.69701,-111.44141,-17.963196,-21.347172,-98.446144,-14.634726,-100.25428
82,-19.922043,-102.42924,-97.864586,-99.15435,-110.936165,-21.386877,-111.39348,-99.718704,-19.183178,-9.698002,-19.922043,-102.42924,-97.864586,-99.15435,-110.936165,-21.386877,-111.39348,-99.718704,-19.183178,-9.698002,-111.12928,-103.49992,-99.220314,-17.195303,-98.45356,-101.36572,-14.87108,-100.43405,-12.928086,-122.08005
83,-103.457085,-100.242546,-100.16793,-18.59986,-20.793427,-99.95322,-113.80082,-11.902403,-98.62596,-17.569881,-103.457085,-100.242546,-100.16793,-18.59986,-20.793427,-99.95322,-113.80082,-11.902403,-98.62596,-17.569881,-17.930216,-101.19925,-101.99609,-99.94108,-109.0629,-101.522125,-17.139973,-100.404884,-13.085619,-14.5050335
84,-97.48707,-12.433787,-102.08984,-100.84129,-110.95186,-18.192667,-99.47453,-113.802376,-22.022427,-96.772484,-97.48707,-12.433787,-102.08984,-100.84129,-110.95186,-18.192667,-99.47453,-113.802376,-22.022427,-96.772484,-14.172368,-15.783799,-103.02967,-16.098434,-19.600433,-16.058945,-15.767004,-110.79979,-19.966253,-8.331743
85,-18.032976,-18.881292,-96.6946,-19.361334,-112.043884,-20.589285,-100.01558,-99.617935,-104.02302,-21.76176,-18.032976,-18.881292,-96.6946,-19.361334,-112.043884,-20.589285,-100.01558,-99.617935,-104.02302,-21.76176,-18.110836,-13.2923565,-117.42735,-112.52799,-108.08903,-15.379288,-101.66864,-104.74211,-96.01565,-105.47976
86,-101.622444,-11.21673,-107.90226,-119.257866,-9.204083,-113.6218,-130.11739,-109.218216,-17.303434,-103.27359,-101.622444,-11.21673,-107.90226,-119.257866,-9.204083,-113.6218,-130.11739,-109.218216,-17.303434,-103.27359,-119.63233,-101.09743,-23.106287,-19.695843,-12.709156,-16.81874,-116.35478,-13.451664,-104.585686,-114.41169
87,-19.636831,-15.161124,-113.08123,-115.77751,-98.46693,-98.68681,-98.83365,-13.027133,-98.252945,-14.57181,-19.636831,-15.161124,-113.08123,-115.77751,-98.46693,-98.68681,-98.83365,-13.027133,-98.252945,-14.57181,-98.67934,-13.359656,-101.56751,-101.80311,-108.06454,-97.04415,-18.245188,-103.55775,-9.881106,-114.43669
88,-104.87292,-22.141588,-21.632973,-111.80099,-13.633178,-113.395454,-104.03223,-99.34623,-19.499786,-13.848992,-104.87292,-22.141588,-21.632973,-111.80099,-13.633178,-113.395454,-104.03223,-99.34623,-19.499786,-13.848992,-97.24047,-16.79283,-116.43483,-98.32994,-12.078137,-24.043968,-111.87141,-15.638563,-101.76508,-8.1951275
89,-115.12922,-100.10301,-110.48573,-100.406815,-112.953125,-17.165758,-17.548342,-13.246694,-19.737814,-14.662469,-115.12922,-100.10301,-110.48573,-100.406815,-112.953125,-17.165758,-17.548342,-13.246694,-19.737814,-14.662469,-13.429858,-97.68041,-8.837759,-26.502544,-97.24282,-24.52661,-115.78254,-98.22497,-5.543485,-99.0557
90,-12.254931,-100.63314,-116.99029,-19.8865,-102.813156,-18.083218,-96.302734,-17.497946,-113.90708,-9.680943,-12.254931,-100.63314,-116.99029,-19.8865,-102.813156,-18.083218,-96.302734,-17.497946,-113.90708,-9.680943,-19.330746,-17.151823,-18.825993,-108.71058,-102.06151,-8.635997,-10.497926,-16.862427,-14.632004,-108.23443
91,-14.822714,-99.182236,-100.77088,-102.653595,-8.09962,-17.284847,-97.704895,-14.791312,-102.64045,-112.12692,-14.822714,-99.182236,-100.77088,-102.653595,-8.09962,-17.284847,-97.704895,-14.791312,-102.64045,-112.12692,-98.427734,-96.20994,-100.19921,-112.12814,-21.309555,-121.34981,-111.25907,-112.842606,-97.33983,-17.528326
92,-14.41399,-99.131584,-16.07371,-17.58195,-118.03575,-98.95797,-102.398415,-105.565216,-9.429277,-102.624306,-14.41399,-99.131584,-16.07371,-17.58195,-118.03575,-98.95797,-102.398415,-105.565216,-9.429277,-102.624306,-21.149273,-122.18349,-11.59295,-9.970158,-107.805786,-100.948616,-16.557432,-96.67929,-12.076946,-110.45261
93,-110.46704,-22.107769,-99.59632,-12.843937,-20.223732,-100.061195,-112.361565,-19.539883,-14.377014,-106.7884,-110.46704,-22.107769,-99.59632,-12.843937,-20.223732,-100.061195,-112.361565,-19.539883,-14.377014,-106.7884,-124.02946,-12.805499,-15.796564,-100.47647,-97.30759,-108.67079,-99.41113,-100.59314,-12.546126,-17.989613
94,-98.6354,-116.72625,-110.2641,-110.75205,-13.360384,-100.95967,-109.45117,-15.339893,-22.421104,-113.511055,-98.6354,-116.72625,-110.2641,-110.75205,-13.360384,-100.95967,-109.45117,-15.339893,-22.421104,-113.511055,-11.16201,-14.540937,-97.88216,-15.669033,-114.235504,-10.049362,-100.78867,-12.561237,-10.043072,-19.906006
95,-128.42818,-13.51673,-110.90137,-16.326397,-12.849999,-14.19163,-98.93262,-105.64396,-108.494705,-100.666885,-128.42818,-13.51673,-110.90137,-16.326397,-12.849999,-14.19163,-98.93262,-105.64396,-108.494705,-100.666885,-16.295698,-24.022717,-103.01325,-98.17343,-97.13855,-102.7088,-99.163826,-97.22248,-19.2952,-96.86455
96,-18.949425,-99.96736,-15.269481,-114.35431,-119.79392,-13.785812,-116.36857,-103.90634,-16.538935,-110.33108,-18.949425,-99.96736,-15.269481,-114.35431,-119.79392,-13.785812,-116.36857,-103.90634,-16.538935,-110.33108,-127.32274,-16.735146,-97.20107,-11.916284,-17.103003,-111.81015,-9.978565,-95.2459,-16.27914,-13.92585
97,-16.90351,-98.26962,-12.273339,-111.27691,-100.196106,-17.896948,-109.693726,-121.855194,-15.994759,-105.9395,-16.90351,-98.26962,-12.273339,-111.27691,-100.196106,-17.896948,-109.693726,-121.855194,-15.994759,-105.9395,-99.45281,-98.45026,-99.91447,-109.60495,-17.249958,-99.4707,-17.409883,-94.78575,-11.419754,-99.20566
98,-99.61092,-14.355098,-96.58254,-115.41121,-97.27699,-13.786272,-96.92562,-98.82776,-16.844662,-109.61683,-99.61092,-14.355098,-96.58254,-115.41121,-97.27699,-13.786272,-96.92562,-98.82776,-16.844662,-109.61683,-114.8444,-112.46464,-16.542484,-114.572876,-111.72919,-118.196,-11.225751,-99.72843,-10.942374,-10.325018
99,-131.16238,-114.65444,-97.27152,-115.13142,-105.64668,-104.99006,-109.97595,-11.126219,-16.509624,-14.667493,-131.16238,-114.65444,-97.27152,-115.13142,-105.64668,-104.99006,-109.97595,-11.126219,-16.509624,-14.667493,-117.4839,-118.03393,-111.68887,-111.595024,-112.038826,-113.26718,-8.459251,-118.18551,-98.90717,-99.41157
100,-98.46374,-98.63041,-102.83177,-20.768873,-15.068325,-97.74674,-15.152705,-15.6669035,-103.36478,-12.852864,-98.46374,-98.63041,-102.83177,-20.768873,-15.068325,-97.74674,-15.152705,-15.6669035,-103.36478,-12.852864,-98.46818,-111.632805,-114.73896,-11.810303,-102.93977,-17.853392,-19.262955,-97.96304,-97.61063,-12.294538
101,-14.162087,-109.157074,-99.530975,-22.298965,-13.773246,-101.2444,-12.631592,-19.63866,-19.971882,-14.235593,-14.162087,-109.157074,-99.530975,-22.298965,-13.773246,-101.2444,-12.631592,-19.63866,-19.971882,-14.235593,-20.400038,-99.151306,-111.88445,-103.93437,-17.852789,-99.17229,-113.41257,-96.41035,-99.52858,-109.44369
102,-13.053208,-106.34688,-117.68903,-18.892628,-110.57265,-20.215313,-94.96687,-12.932895,-104.33198,-116.75163,-13.053208,-106.34688,-117.68903,-18.892628,-110.57265,-20.215313,-94.96687,-12.932895,-104.33198,-116.75163,-19.693651,-121.1575,-15.638451,-113.13611,-99.9355,-108.73044,-107.941696,-16.945927,-94.662094,-11.83868
103,-16.380322,-28.775139,-22.145117,-100.53781,-11.59065,-22.20478,-107.9649,-14.823556,-102.13456,-20.142878,-16.380322,-28.775139,-22.145117,-100.53781,-11.59065,-22.20478,-107.9649,-14.823556,-102.13456,-20.142878,-11.308991,-101.09927,-98.393265,-116.94645,-12.4144125,-97.45065,-8.338152,-98.98349,-18.168842,-20.113134
104,-94.10288,-97.258995,-118.1423,-100.20182,-117.33054,-17.30641,-98.1085,-108.48104,-15.078647,-19.470545,-94.10288,-97.258995,-118.1423,-100.20182,-117.33054,-17.30641,-98.1085,-108.48104,-15.078647,-19.470545,-96.395195,-99.43262,-11.546953,-115.43171,-99.891075,-15.7727785,-107.54436,-128.93222,-98.25428,-19.39147
105,-102.17844,-98.63705,-111.30124,-21.525087,-112.21716,-15.9405575,-125.600525,-109.529305,-99.32424,-107.27943,-102.17844,-98.63705,-111.30124,-21.525087,-112.21716,-15.9405575,-125.600525,-109.529305,-99.32424,-107.27943,-15.358434,-21.366545,-114.20619,-118.704575,-111.85544,-108.033714,-100.580246,-111.82542,-14.819763,-100.57587
106,-100.354706,-98.03393,-110.23193,-99.031975,-11.168004,-15.36422,-118.17497,-106.381134,-114.680595,-13.434034,-100.354706,-98.03393,-110.23193,-99.031975,-11.168004,-15.36422,-118.17497,-106.381134,-114.680595,-13.434034,-98.89054,-98.41617,-121.03214,-116.48215,-97.7635,-115.94084,-112.19018,-99.01343,-96.70346,-15.830035
107,-115.171616,-9.816771,-99.60648,-107.240105,-12.76115,-17.987207,-113.338776,-99.97468,-17.538782,-99.04413,-115.171616,-9.816771,-99.60648,-107.240105,-12.76115,-17.987207,-113.338776,-99.97468,-17.538782,-99.04413,-11.621399,-103.71811,-109.16954,-95.84433,-16.395945,-103.87732,-13.217224,-104.074905,-111.76951,-111.26846
108,-114.92868,-20.249205,-98.80387,-98.965294,-123.08598,-109.515045,-114.14512,-16.427094,-111.74371,-14.703183,-114.92868,-20.249205,-98.80387,-98.965294,-123.08598,-109.515045,-114.14512,-16.427094,-111.74371,-14.703183,-9.565958,-99.366806,-96.41979,-97.86816,-102.54002,-112.91739,-14.061439,-96.32828,-17.786861,-15.597424
109,-99.75088,-111.95326,-14.466487,-13.221598,-14.549842,-98.676155,-109.61195,-18.783094,-12.964949,-22.708702,-99.75088,-111.95326,-14.466487,-13.221598,-14.549842,-98.676155,-109.61195,-18.783094,-12.964949,-22.708702,-10.490063,-98.14986,-9.713155,-8.85469,-98.526886,-15.817169,-99.06965,-101.3801,-14.923293,-20.438126
110,-16.738573,-98.65879,-17.502476,-99.196945,-95.73381,-15.366156,-13.60741,-17.05318,-12.761269,-14.388424,-16.738573,-98.65879,-17.502476,-99.196945,-95.73381,-15.366156,-13.60741,-17.05318,-12.761269,-14.388424,-8.534643,-108.08233,-98.45133,-16.87222,-98.610535,-97.737686,-15.354676,-114.57179,-116.128075,-93.197624
111,-101.589386,-13.719061,-100.27736,-128.41576,-104.1032,-16.014585,-19.139614,-12.7596,-94.37531,-111.580956,-101.589386,-13.719061,-100.27736,-128.41576,-104.1032,-16.014585,-19.139614,-12.7596,-94.37531,-111.580956,-97.12507,-22.693638,-21.529043,-17.48247,-96.37441,-102.02288,-7.722683,-117.40347,-107.92024,-110.04133
112,-119.11328,-16.563526,-99.02444,-100.04832,-111.07048,-115.29673,-114.825134,-102.2109,-13.586656,-14.207046,-119.11328,-16.563526,-99.02444,-100.04832,-111.07048,-115.29673,-114.825134,-102.2109,-13.586656,-14.207046,-98.660995,-15.115038,-102.6203,-19.686932,-100.24394,-98.49078,-10.089056,-97.47278,-11.597441,-13.670811
113,-14.588643,-97.22022,-96.74401,-118.87086,-119.4189,-101.418816,-110.17675,-111.736336,-17.527275,-123.16219,-14.588643,-97.22022,-96.74401,-118.87086,-119.4189,-101.418816,-110.17675,-111.736336,-17.527275,-123.16219,-20.335888,-99.75256,-12.679588,-16.253605,-95.847015,-15.178955,-109.798874,-103.43547,-97.14191,-14.469568
114,-96.39278,-100.16635,-98.27011,-98.74609,-114.062805,-11.48597,-105.81022,-98.7064,-115.276,-20.562098,-96.39278,-100.16635,-98.27011,-98.74609,-114.062805,-11.48597,-105.81022,-98.7064,-115.276,-20.562098,-117.69014,-98.809364,-9.679624,-9.843497,-119.97566,-17.001286,-16.505224,-103.43472,-95.67608,-17.138855
115,-11.566428,-97.93137,-100.70107,-99.69919,-98.56233,-100.62383,-11.953282,-14.555005,-114.21502,-15.999888,-11.566428,-97.93137,-100.70107,-99.69919,-98.56233,-100.62383,-11.953282,-14.555005,-114.21502,-15.999888,-98.347,-119.048965,-98.9425,-115.65869,-14.030297,-97.46476,-8.702978,-115.26294,-95.3629,-19.510204
116,-9.780034,-116.28634,-99.30456,-12.525668,-97.35953,-101.97069,-22.100512,-16.605806,-115.83221,-13.455712,-9.780034,-116.28634,-99.30456,-12.525668,-97.35953,-101.97069,-22.100512,-16.605806,-115.83221,-13.455712,-117.360435,-112.50153,-97.50187,-96.734,-11.314458,-19.511261,-100.758835,-115.28897,-14.879962,-20.973179
117,-13.55962,-122.17668,-113.47537,-115.67142,-12.079372,-117.32395,-106.23931,-114.0293,-10.526265,-13.042288,-13.55962,-122.17668,-113.47537,-115.67142,-12.079372,-117.32395,-106.23931,-114.0293,-10.526265,-13.042288,-111.72503,-20.057474,-99.5128,-107.56416,-112.33487,-13.229968,-97.30276,-100.77399,-101.90133,-99.24917
118,-99.194046,-97.610634,-97.845695,-101.23156,-96.39238,-22.135159,-18.045195,-114.07453,-109.90168,-96.396385,-99.194046,-97.610634,-97.845695,-101.23156,-96.39238,-22.135159,-18.045195,-114.07453,-109.90168,-96.396385,-110.22737,-13.061089,-98.55349,-96.28694,-14.381807,-98.36893,-100.39022,-100.30934,-14.782558,-99.509254
119,-124.21204,-119.255745,-98.47686,-110.41887,-113.84413,-96.775635,-114.7819,-100.50613,-99.04571,-102.71945,-124.21204,-119.255745,-98.47686,-110.41887,-113.84413,-96.775635,-114.7819,-100.50613,-99.04571,-102.71945,-14.300522,-101.067444,-98.32768,-111.86129,-12.673685,-8.416191,-11.247674,-100.4454,-106.40912,-114.10004
120,-97.78884,-111.434296,-96.66778,-97.344,-9.815343,-13.64668,-102.48745,-111.756226,-16.06022,-114.96324,-97.78884,-111.434296,-96.66778,-97.344,-9.815343,-13.64668,-102.48745,-111.756226,-16.06022,-114.96324,-7.7590055,-18.573065,-121.040855,-9.392027,-97.20718,-7.065781,-110.13553,-12.591158,-96.00115,-99.82144
121,-101.16783,-98.154564,-97.33977,-18.775896,-120.977325,-100.09714,-112.82981,-96.44225,-113.09707,-100.19209,-101.16783,-98.154564,-97.33977,-18.775896,-120.977325,-100.09714,-112.82981,-96.44225,-113.09707,-100.19209,-100.20493,-98.00491,-114.226295,-12.09365,-111.43238,-96.38052,-113.162994,-97.361,-98.03186,-107.275
122,-19.731775,-19.887009,-20.460165,-10.54934,-99.6882,-17.948961,-16.402788,-9.644775,-99.76148,-19.81939,-19.731775,-19.887009,-20.460165,-10.54934,-99.6882,-17.948961,-16.402788,-9.644775,-99.76148,-19.81939,-99.015884,-111.34931,-113.10336,-115.86885,-98.29599,-99.28244,-109.43544,-98.84128,-15.312713,-116.04137
123,-112.32756,-112.54511,-98.580414,-103.872444,-114.88339,-110.996994,-22.755165,-117.18628,-101.409966,-99.727234,-112.32756,-112.54511,-98.580414,-103.872444,-114.88339,-110.996994,-22.755165,-117.18628,-101.409966,-99.727234,-13.115881,-10.243511,-111.559135,-22.546803,-98.05286,-117.85676,-8.217448,-100.546326,-117.30101,-15.507288
124,-14.134944,-115.32049,-111.64046,-23.498905,-121.96785,-14.148739,-99.55054,-18.69324,-109.1945,-16.049427,-14.134944,-115.32049,-111.64046,-23.498905,-121.96785,-14.148739,-99.55054,-18.69324,-109.1945,-16.049427,-14.147187,-98.04351,-11.810234,-19.749252,-112.27467,-17.223892,-118.18589,-100.39952,-96.186615,-108.78286
125,-100.59358,-13.074395,-113.85614,-100.73716,-8.042173,-6.4284463,-111.33477,-11.039368,-106.89578,-112.04615,-100.59358,-13.074395,-113.85614,-100.73716,-8.042173,-6.4284463,-111.33477,-11.039368,-106.89578,-112.04615,-20.448805,-97.720535,-110.45993,-110.16515,-98.05907,-114.471214,-99.113304,-11.014105,-93.719826,-103.16724
126,-99.29962,-16.241758,-105.361694,-100.62714,-112.03554,-13.898497,-97.04575,-15.616561,-112.33434,-102.135284,-99.29962,-16.241758,-105.361694,-100.62714,-112.03554,-13.898497,-97.04575,-15.616561,-112.33434,-102.135284,-19.004498,-97.82228,-97.23627,-14.650745,-18.968334,-116.47311,-110.60003,-19.274944,-99.5611,-111.583725
127,-100.79557,-112.03597,-95.99538,-98.04653,-112.067375,-100.23372,-97.89408,-110.777534,-95.336464,-12.803755,-100.79557,-112.03597,-95.99538,-98.04653,-112.067375,-100.23372,-97.89408,-110.777534,-95.336464,-12.803755,-98.111465,-100.43764,-119.5923,-12.953195,-98.2216,-109.3657,-98.25167,-9.889256,-110.767555,-96.38526
128,-7.0383053,-14.240963,-117.7374,-23.202549,-15.11366,-18.37574,-14.702592,-19.08352,-110.0853,-111.41592,-7.0383053,-14.240963,-117.7374,-23.202549,-15.11366,-18.37574,-14.702592,-19.08352,-110.0853,-111.41592,-111.55717,-98.766235,-105.02069,-12.153087,-108.90171,-97.56666,-13.150077,-112.458885,-93.48718,-121.26381
129,-99.456665,-16.923502,-102.64027,-12.473251,-106.947395,-96.511024,-108.17695,-108.45054,-108.66861,-99.139725,-99.456665,-16.923502,-102.64027,-12.473251,-106.947395,-96.511024,-108.17695,-108.45054,-108.66861,-99.139725,-14.631423,-98.31914,-12.1258955,-121.34532,-115.364456,-98.722,-13.467986,-13.890376,-116.52565,-105.1354
130,-23.528276,-97.62209,-96.60714,-113.467224,-98.86971,-19.953123,-112.05081,-15.837348,-110.52828,-109.77598,-23.528276,-97.62209,-96.60714,-113.467224,-98.86971,-19.953123,-112.05081,-15.837348,-110.52828,-109.77598,-100.243355,-14.226857,-13.819187,-10.92322,-111.541565,-99.675964,-19.251118,-112.51495,-10.412915,-114.112404
131,-100.331184,-22.11081,-114.18122,-96.64453,-7.2103977,-104.50107,-101.75914,-15.8849535,-11.073954,-100.34089,-100.331184,-22.11081,-114.18122,-96.64453,-7.2103977,-104.50107,-101.75914,-15.8849535,-11.073954,-100.34089,-108.38051,-98.45671,-122.1695,-97.07888,-19.222553,-124.062225,-10.177996,-101.4366,-108.892624,-103.44043
132,-22.298374,-116.85289,-98.04465,-110.09647,-6.3730206,-104.53653,-101.202866,-11.673315,-100.58781,-16.66177,-22.298374,-116.85289,-98.04465,-110.09647,-6.3730206,-104.53653,-101.202866,-11.673315,-100.58781,-16.66177,-98.07098,-95.99823,-120.089874,-117.31628,-95.89101,-18.380207,-114.151535,-98.42792,-9.613266,-14.491712
133,-102.1322,-98.4831,-16.572615,-114.2065,-7.95368,-102.985085,-114.56195,-8.910221,-98.136856,-16.843475,-102.1322,-98.4831,-16.572615,-114.2065,-7.95368,-102.985085,-114.56195,-8.910221,-98.136856,-16.843475,-10.830404,-101.227646,-123.67444,-98.268906,-99.22789,-98.32338,-110.535736,-102.43441,-114.10639,-15.038516
134,-100.308556,-98.349556,-101.274345,-98.54964,-98.21396,-98.09868,-111.27259,-97.40403,-11.423103,-111.68958,-100.308556,-98.349556,-101.274345,-98.54964,-98.21396,-98.09868,-111.27259,-97.40403,-11.423103,-111.68958,-110.05252,-101.36327,-112.337265,-94.24319,-9.767969,-109.33411,-102.20403,-97.65509,-19.000986,-17.555283
135,-99.87653,-122.41216,-112.94402,-99.76139,-92.780266,-110.53404,-114.122925,-11.422914,-113.500374,-102.610275,-99.87653,-122.41216,-112.94402,-99.76139,-92.780266,-110.53404,-114.122925,-11.422914,-113.500374,-102.610275,-113.42531,-97.7269,-108.35106,-97.26491,-96.21375,-100.17986,-103.886024,-100.4569,-12.768853,-98.38181
136,-11.788916,-100.60757,-112.75037,-19.788155,-109.89963,-103.23844,-17.636047,-8.7341795,-103.48632,-111.7857,-11.788916,-100.60757,-112.75037,-19.788155,-109.89963,-103.23844,-17.636047,-8.7341795,-103.48632,-111.7857,-113.54591,-96.982254,-103.19529,-110.37119,-110.30254,-103.02383,-11.095899,-102.65479,-10.878332,-13.478686
