,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9
1730,15.410206,28.719223,20.557697,-70.51784,-13.287866,46.251232,30.88561,12.82119,-0.7497485,75.825584
1731,21.516504,19.334356,26.218481,47.102474,12.480583,55.161774,-115.413864,10.262896,-5.9308934,-56.79337
1732,13.93477,9.389857,22.011147,36.765152,-0.77502584,46.306175,22.738533,9.801721,-7.848791,51.726227
1733,17.720371,11.537475,31.588062,47.586037,8.060387,-69.485855,23.182089,22.429407,19.243233,73.34545
1734,12.702247,11.990942,26.474766,48.777462,11.060803,56.344296,31.03352,44.381744,9.66898,80.96418
1735,20.838354,11.997915,31.586098,35.432415,17.057571,53.85214,29.892406,36.858883,-87.21689,93.52543
1736,23.41575,19.198462,25.347404,-115.241066,11.267522,43.694675,18.753448,48.7158,6.770929,84.323654
1737,21.922098,17.42508,24.413965,36.564934,24.2379,50.173935,34.295723,41.526,2.3553858,74.79493
1738,17.258772,-56.281372,26.984015,48.718594,28.123476,45.155304,29.50406,36.372967,34.594612,69.46907
1739,19.900581,16.275318,26.58501,47.13487,29.519773,41.712147,26.513838,27.741396,-13.010842,76.77217
1740,15.867677,18.65718,-86.18569,32.53809,-72.4199,54.38295,23.665676,33.001263,1.8482658,70.45503
1741,17.09116,12.682007,30.187105,45.502583,16.401075,58.62288,28.35959,44.137573,-6.83989,76.754944
1742,11.981543,7.944941,24.28009,38.08251,23.65689,57.44392,-13.787426,39.525833,5.436782,77.858086
1743,7.3763566,25.94501,33.217564,44.199123,28.43932,55.278694,-17.988012,41.17907,10.670939,76.65767
1744,9.383579,29.324682,33.410667,49.88767,18.84225,47.360634,-21.285492,39.20488,10.570459,-56.586548
1745,10.943862,26.484297,29.244265,38.807976,19.995531,50.528908,17.101395,38.4878,6.1503506,80.4509
1746,8.766335,26.81367,29.224644,52.05123,27.703432,46.848293,26.135494,41.59876,17.80881,-106.66527
1747,6.4389796,35.273445,27.608568,53.545097,25.189001,51.038975,19.91219,31.187595,21.894943,75.16934
1748,14.473892,23.705484,33.275047,48.560802,29.188593,53.419525,27.052404,37.765095,21.326717,68.627716
1749,22.836256,27.74245,33.726974,53.215664,24.753838,46.851013,-23.427567,37.92622,8.769114,83.40674
1750,21.57931,32.32386,30.490223,50.630123,35.192993,46.30937,30.40234,42.07843,14.565259,80.91966
1751,20.006758,32.710327,31.954996,54.774517,20.638315,58.15192,22.009974,45.35399,22.207054,76.31942
1752,16.93843,-92.69297,33.05978,57.720573,17.69793,58.456047,-26.296314,43.79723,17.942791,59.328224
1753,17.629847,17.901386,30.100487,44.191673,20.27369,-108.03777,29.351744,41.780773,18.024117,62.49081
1754,14.266461,20.824635,27.461346,39.459026,17.55133,49.780148,32.495083,48.419853,28.45548,-83.57837
1755,7.745888,22.535387,30.015152,33.98316,15.036432,45.96504,32.23141,47.291687,8.218093,83.68012
1756,9.146499,19.79156,-93.61325,44.584896,22.666765,43.289627,22.576374,39.99648,14.989889,85.88935
1757,-90.7115,28.170559,35.750324,48.76504,15.210138,36.82787,21.161236,21.304146,-1.9675525,73.95856
1758,-91.76904,38.17066,36.549786,54.585857,20.959412,-88.94176,30.08568,36.338207,14.580934,74.919815
1759,12.522998,33.921047,32.720867,45.87625,26.246077,58.825214,34.426464,47.984005,17.898685,69.227806
1760,11.760929,34.813168,-144.59367,-98.39896,22.821606,61.654465,37.09819,41.075195,13.540995,80.505135
1761,13.941971,39.461975,26.330359,47.921345,31.057352,54.50688,-14.252102,47.212696,21.61642,81.79966
1762,10.590368,22.722902,33.9594,56.6217,27.17753,51.62512,-13.671831,44.07331,-91.80405,81.96641
1763,8.200957,18.47458,-104.17158,49.409786,25.463694,52.044304,-16.76329,35.837025,28.669523,84.98474
1764,13.516581,21.028255,26.744999,56.370102,22.049894,47.310528,33.555256,39.016605,22.713177,82.10457
1765,6.5328035,30.349277,28.974478,-102.90127,18.951561,48.95447,40.230694,43.196873,22.787613,77.79103
1766,12.607209,23.448277,-121.90831,51.719547,14.46254,57.98295,-6.3414817,56.102566,16.439812,81.48925
1767,17.379515,26.7738,-89.868454,57.279556,29.16018,65.18479,34.53234,52.835434,14.407788,91.229614
1768,17.58232,18.70337,28.427107,67.91469,26.352629,61.699394,24.563585,40.91899,28.444365,73.87564
1769,5.8300557,36.167923,22.962032,51.201077,20.010986,60.451725,-27.357111,51.59029,-1.9365551,71.498405
1770,12.802742,33.036545,-121.23765,60.964325,16.370737,-110.62278,-30.147888,47.97961,25.914942,65.58638
1771,18.561947,42.3309,20.475098,52.969196,20.29133,54.591976,29.163733,36.362846,-95.14788,78.325966
1772,21.892231,34.60762,-133.0256,55.611958,8.772701,54.8894,25.294197,40.190746,27.55937,82.183815
1773,27.251812,36.37038,31.124407,55.079704,-15.1763735,63.199265,-24.12981,41.172966,35.955326,-75.05998
1774,29.587212,27.201378,-137.01147,49.28237,0.2240389,50.23483,24.330343,35.746933,18.90226,-73.7762
1775,27.036139,37.67799,-141.24887,54.030666,9.723799,50.147987,24.182833,33.87209,27.11984,67.30871
1776,22.09472,29.348793,-120.231125,43.236603,25.227354,47.19562,-36.71075,46.3482,5.6294017,75.790955
1777,21.791464,38.61408,25.548409,45.97027,20.543653,58.367874,-11.077451,48.910545,20.0383,75.01344
1778,10.793513,23.5179,24.073008,48.241898,12.823439,55.808784,-23.35772,47.735973,17.32102,85.57919
1779,19.379963,22.773962,-123.88973,52.023758,9.453557,58.105816,14.053363,39.738255,27.142202,81.17483
1780,11.770176,30.525085,-115.6425,50.023373,16.984293,51.160393,-20.113201,42.43079,20.68993,74.38206
1781,12.172456,43.062214,26.614754,63.90239,19.627283,53.511185,-15.082927,45.92982,19.040615,75.03452
1782,15.323859,40.2549,31.35849,56.78199,17.928541,52.370594,-116.76122,43.98446,2.7688947,-77.18289
1783,12.491527,30.303679,29.244528,47.106873,8.086329,52.32373,21.046268,48.031784,7.1108065,83.09343
1784,9.883543,34.96808,22.667906,35.106724,13.119852,44.81469,33.974144,56.658844,-0.26985577,58.68665
1785,11.961097,29.869104,24.823513,41.304028,21.660984,51.657597,26.942154,55.29405,-1.5957267,72.36644
1786,15.704957,39.98893,36.106743,38.996613,14.368974,50.89958,24.081528,46.27137,18.329287,65.897896
1787,15.633061,43.43951,36.77673,58.973667,16.560987,49.594643,22.91465,57.11982,33.127968,70.8853
1788,20.592646,32.35449,32.979755,55.73895,24.989674,50.28281,28.942291,47.749805,-97.75836,71.12916
1789,13.276509,51.359142,30.046415,57.73661,18.64987,58.78594,11.578592,42.331997,56.408955,72.73679
1790,8.443072,33.10586,34.390053,45.64726,14.330087,63.575634,-117.287834,54.55322,30.52233,79.71976
1791,4.469865,38.793602,37.221207,51.364277,24.530691,61.615574,4.4784884,50.103127,21.348305,78.55338
1792,5.242435,51.347206,37.23975,56.733242,-83.23421,60.903267,24.942467,18.07488,28.66394,84.05886
1793,2.039726,54.833603,28.71054,53.216713,24.155796,60.603813,28.303452,53.35024,30.213032,74.5019
1794,17.496851,34.475334,30.293821,49.507954,21.271175,44.21564,15.676647,53.153633,31.39838,76.88241
1795,17.401634,35.360813,36.978554,43.013943,18.408712,53.13142,25.92706,33.975853,25.074146,77.72169
1796,21.047474,53.924286,40.27979,45.232464,27.15233,54.60853,33.823246,40.28047,11.758476,81.88778
1797,24.085016,45.315605,-131.53374,38.437084,20.52372,52.810154,43.064854,35.478943,22.86441,76.985825
1798,25.880936,44.769226,32.296577,38.130516,26.555464,52.680004,19.742914,48.317,14.509769,78.58345
1799,20.975569,36.42262,38.790672,38.94561,24.2344,55.476757,1.9389225,50.41013,-7.7446246,79.96707
1800,21.188349,33.104355,43.06141,41.71299,12.553515,54.40075,-112.673096,37.580917,-0.1906786,75.07551
1801,11.06381,48.675297,35.514275,47.665222,8.203883,57.150333,38.187954,58.109207,-1.1360207,76.852005
1802,0.4802046,29.552734,36.247154,44.215298,-72.22397,59.399002,27.57622,33.982212,19.72901,81.88329
1803,5.9487658,46.011406,29.015991,43.452908,24.905188,55.983795,25.232399,50.759964,19.744804,82.429634
1804,5.649035,50.403736,25.05869,52.60726,10.91579,42.8887,34.100746,32.55983,12.12344,73.81715
1805,6.22027,40.70021,35.57614,40.92437,26.280115,40.005363,30.841156,37.603184,3.8747725,80.07993
1806,26.435312,35.141483,34.94369,56.130505,33.68897,47.62074,24.740767,45.98055,0.006034687,80.139755
1807,26.657427,38.415146,34.399258,42.927822,22.70572,49.55205,-121.43221,43.72292,-91.77368,80.59607
1808,17.700056,36.320774,32.78054,54.76634,20.621332,65.41837,27.687267,57.88748,27.811243,79.0711
1809,18.710371,39.861263,-75.67675,54.05036,27.944193,61.44555,-120.66415,69.88878,23.779678,71.61737
1810,27.07111,42.63842,39.730194,43.308502,33.350594,-97.18204,34.129776,38.10666,12.531219,74.5807
1811,15.396222,42.48313,37.869503,47.652546,25.297071,61.117516,-100.77314,55.851288,10.137323,85.804436
1812,-123.40702,29.090208,19.162998,50.424797,15.900455,51.182026,38.30486,44.453228,3.9057562,84.99714
1813,19.826077,30.35162,-73.52765,48.967667,9.139137,55.696377,38.60392,47.33342,7.1638746,84.44038
1814,18.548298,36.88517,12.0601425,42.498043,19.945093,45.164223,34.648575,46.14819,8.0529585,76.803085
1815,-96.84091,34.800602,26.791908,44.756596,20.838919,40.336246,32.197742,46.782295,10.476641,74.37395
1816,2.1737614,23.147516,31.625412,19.241302,22.20583,54.103848,33.22819,45.75771,9.809001,79.87589
1817,-0.47022754,22.976145,37.140865,40.756386,25.687979,46.328854,40.7263,54.193707,-77.03901,87.20898
1818,-6.018193,26.524744,32.81293,40.86299,19.746267,50.522053,-93.61511,53.279175,21.18788,81.60046
1819,-6.2837033,20.085415,27.426538,39.858513,31.51737,45.334484,-84.097275,52.003838,15.256375,86.73046
1820,-111.65161,36.712795,33.292866,34.13963,21.287743,44.72539,39.172096,42.656754,11.284519,76.53394
1821,9.844109,36.95494,37.088398,28.648539,22.55584,-86.44095,37.70628,52.514977,16.178617,90.052055
1822,10.520454,31.01947,36.874043,36.03668,19.096348,50.5148,36.173073,48.855713,20.797123,83.46055
1823,17.450087,38.3043,36.32992,-78.63447,26.991175,58.930336,30.640245,51.005665,17.2692,85.71911
1824,19.06508,46.771725,30.346476,52.35291,21.365948,57.807156,34.23159,-83.47386,31.847923,75.18472
1825,17.432476,44.812347,37.124702,56.51259,27.219316,51.8755,34.719044,40.409496,16.786488,90.37732
1826,15.942004,40.632145,-96.49956,50.183178,24.844866,56.0553,32.860256,45.97458,26.091082,87.37719
1827,24.963434,42.247257,35.471138,56.474133,23.75023,62.681744,-119.98577,40.079594,16.587004,67.35373
1828,9.850154,49.148262,25.302088,44.776474,-74.48479,63.718784,-132.41104,51.071114,32.405037,86.3895
1829,9.722779,42.764637,25.344286,65.07418,23.147554,59.11458,30.040937,51.11163,19.261398,82.52713
1830,8.124002,59.095707,-18.767645,44.897644,24.393986,-95.29803,31.931273,59.832497,25.893238,-26.273369
1831,0.5866796,40.934456,28.594797,-152.25154,24.678297,-93.045204,35.901318,-86.51907,14.685305,79.096664
1832,7.5895066,53.155743,28.673622,41.799717,17.069576,52.522285,39.11397,45.646862,-3.3232307,81.99115
1833,16.496056,56.55402,25.699684,54.5297,13.848494,50.813618,33.01678,60.108856,-7.0020757,80.26408
1834,17.55268,56.978733,32.70304,46.481377,16.64966,57.08136,23.133383,52.128754,-3.4078548,82.47381
1835,-117.038635,39.376125,26.440823,40.875984,25.212603,51.23797,35.86646,57.915188,16.362303,85.837204
1836,-112.47235,37.09073,36.750523,46.34936,17.569544,52.73778,32.598343,42.965275,-90.73074,82.79086
1837,22.35484,21.019573,-9.284426,41.840946,27.91708,45.757584,36.0269,47.085396,19.653719,83.32556
1838,27.343405,29.94801,28.310076,44.99795,17.709917,50.99608,29.604074,41.780098,29.22619,78.6612
1839,26.675676,21.622206,36.652653,47.740566,16.792658,50.88483,30.039948,44.49145,11.894302,86.37942
1840,12.824891,36.807274,33.10154,50.140335,27.612074,39.570824,28.633179,53.041943,27.86919,84.63934
1841,22.875374,44.631115,37.206028,46.70198,23.8382,42.308796,30.258142,45.298077,21.165302,82.77352
1842,24.736311,49.261456,33.847984,52.796597,23.01087,50.581436,26.802475,58.73317,19.087841,79.107285
1843,8.562154,44.522213,18.358227,43.150646,23.831211,48.965393,31.181292,59.866703,12.309023,96.14496
1844,6.7214947,36.684624,-132.92865,52.19168,-99.67462,40.94685,19.14814,44.16505,10.343272,87.28338
1845,6.1577115,27.303242,24.738731,17.198015,16.86606,46.598896,22.267418,46.244938,2.4538124,92.58205
1846,12.780896,50.083614,21.5768,50.64496,23.013443,50.554848,19.433098,49.276836,13.369621,78.14065
1847,14.709075,52.561985,23.14328,49.331184,19.178837,50.478817,20.904293,63.681526,27.131489,81.48131
1848,19.259378,32.363396,23.490135,43.5909,21.479082,54.590176,26.5407,62.54997,24.972256,74.6167
1849,12.29321,52.485535,23.07507,-114.73124,-109.17393,49.9173,31.232975,57.065903,20.506462,81.600136
1850,20.52063,46.825096,28.654613,56.042297,14.998144,53.330994,29.574022,58.779366,18.179745,81.50067
1851,14.998131,30.932941,19.76585,35.65662,-97.81105,49.810417,-98.24909,63.169506,9.237406,85.05813
1852,12.5964985,57.051167,22.796047,54.354492,2.815937,52.213932,38.930458,59.625885,9.013127,83.55552
1853,22.971624,36.21527,27.336103,46.97619,-103.4818,55.251003,39.971416,61.749447,5.9759235,86.86026
1854,21.105164,43.79233,23.106178,53.92305,-107.22307,54.427246,37.758038,53.130825,24.311546,91.84885
1855,17.05177,38.207798,27.797852,44.239613,10.032984,48.47987,40.918755,58.52631,27.362629,90.258934
1856,19.281149,39.306034,-122.86016,47.14305,-99.27436,41.271454,31.72487,43.440323,22.418764,82.77165
1857,-107.82428,55.725292,-120.52432,39.07412,20.366179,48.955456,33.174953,43.625244,21.93065,87.669876
1858,5.8414135,48.961094,-7.0239353,49.46703,22.743496,54.87188,15.970212,45.86793,7.907515,76.74902
1859,14.224055,31.85477,1.2751135,40.84433,23.300295,52.1284,31.82554,51.39197,12.209928,85.314674
1860,18.704723,43.144604,-60.47839,41.793415,16.874176,55.669003,24.747534,53.38053,13.416095,72.63253
1861,21.086452,53.784195,51.15197,37.60913,25.31348,52.56183,-17.654081,59.37642,3.8034606,77.17272
1862,24.000322,41.149323,-92.373474,54.180347,16.506617,49.09879,16.398386,58.815804,2.864168,90.42098
1863,18.136465,57.725132,37.52272,49.392235,18.775785,52.13848,31.390121,51.01536,3.675672,87.30473
1864,21.053116,50.584003,-81.87648,60.663555,21.17305,54.582653,31.179523,54.84743,-2.4144309,88.838554
1865,17.368708,41.964825,31.881546,56.50817,27.216688,56.091858,26.27155,57.843575,10.470612,87.11628
1866,15.780854,41.15335,30.185328,43.64125,17.35824,49.903687,16.890514,59.004814,1.7185572,84.716736
1867,19.256527,31.323101,32.992073,42.018673,14.375612,41.39917,11.580843,63.107727,-1.7443317,74.60124
1868,6.694355,26.06561,34.001682,45.02975,14.804805,48.54121,16.491339,61.14625,2.1531436,82.78938
1869,12.43902,30.358408,33.67338,37.58713,22.942804,49.027973,20.452038,56.246735,12.417799,88.339035
1870,6.728497,36.639053,33.658962,29.274315,11.772701,60.196255,26.905363,56.664318,17.608252,87.86866
1871,15.728768,54.517887,-78.305824,48.19928,15.855898,51.821297,22.814396,50.75737,12.32608,76.49718
1872,13.643998,51.887344,28.541565,42.952812,18.357452,51.304207,19.372522,52.17928,18.065775,67.75386
1873,9.232069,40.76792,-96.66681,45.086903,19.311768,50.675785,25.044718,61.82451,25.622892,93.68007
1874,6.038965,44.959236,-97.744354,48.085804,10.916935,54.30961,23.672113,54.096622,28.052904,81.18871
1875,11.085139,51.578655,25.433311,44.95565,20.988281,50.843674,24.586386,57.065216,38.19074,74.9012
1876,-104.75712,55.970917,25.515934,44.79215,18.83522,52.359707,28.62309,61.21172,28.10356,86.0172
1877,13.299967,42.17065,23.306425,48.371284,21.403156,53.028515,31.653292,54.212658,13.316273,85.71268
1878,22.394266,29.48291,-81.86629,55.064693,24.779242,53.358208,25.590876,55.96892,16.242815,83.57972
1879,24.56495,34.860786,12.632295,55.058987,15.993381,55.5183,25.941685,57.047707,23.127848,88.50907
1880,16.73752,47.183586,-1.4697917,51.537933,18.453516,51.807228,-82.77391,49.4028,16.154158,71.604454
1881,19.137966,49.3866,-93.277145,48.606113,20.160767,50.300865,28.584085,47.624348,9.090473,69.720375
1882,13.225867,61.568115,-88.03488,54.753345,23.856564,48.87045,29.505424,61.393753,-0.13898759,74.978065
1883,8.379953,45.78882,-110.096565,46.09824,15.096088,55.178883,-9.856873,58.66453,12.640439,78.12973
1884,17.355684,54.42872,37.013866,55.886246,24.181665,44.919956,-116.12997,55.484592,16.170393,74.36485
1885,-104.36761,29.95204,31.647291,43.44523,19.282282,52.251373,22.215086,54.263634,15.305424,80.03952
1886,21.975063,50.610226,-105.61277,48.777935,15.900458,55.115013,21.128164,56.70621,15.877069,70.01852
1887,21.705153,46.37815,37.56053,-113.44896,17.146908,-98.270485,27.817505,57.753498,18.166897,80.51981
1888,21.055357,58.528984,22.806194,51.67706,15.319227,57.386295,26.459557,63.26834,22.187218,80.903984
1889,18.335321,53.87463,31.751528,52.664482,19.109692,50.266327,-63.02271,51.00002,20.238806,83.6644
1890,17.720259,45.378098,32.408894,-84.611565,23.428019,53.559437,34.96378,68.47118,24.728079,84.80637
1891,15.069343,60.285294,30.40313,-85.347435,22.516195,50.53284,35.53937,61.791176,26.414951,75.03502
1892,12.615695,38.97895,33.817165,43.351933,31.674644,51.75563,-130.0483,55.158638,23.507072,88.341194
1893,18.702759,37.32774,30.472351,58.971626,28.670752,50.47929,-87.22076,48.71964,10.020603,83.32441
1894,12.360716,42.98967,34.70642,52.691433,24.81531,37.06559,28.70933,54.76374,21.27505,73.761505
1895,21.867191,34.096886,-86.36815,46.544296,30.658842,54.7448,29.193163,64.881226,24.328676,80.4484
1896,14.913656,21.471928,-88.37613,51.001335,20.079996,52.717228,28.471794,45.530228,23.194374,79.669785
1897,14.274185,27.387865,-85.54221,53.318512,13.924363,56.01717,29.923717,53.271183,20.99958,76.97813
1898,13.792341,27.191528,23.75855,43.07655,15.149634,46.95357,22.55782,52.723698,19.778456,78.947105
1899,11.758432,26.620955,35.09489,-106.804085,13.346893,34.33736,28.9986,57.00446,-92.09903,72.3044
1900,21.362751,36.560448,24.65745,32.704613,7.767508,46.86861,22.803127,58.941414,22.172867,75.47625
1901,23.976622,37.54224,33.955795,39.680454,22.762707,47.495174,31.791443,68.7904,35.446075,69.03755
1902,21.03507,40.248016,30.052254,23.01439,23.165405,44.23764,34.568512,66.784424,18.490425,84.765785
1903,24.003399,49.799244,-81.83262,23.902075,24.659866,44.035637,36.845173,63.114048,17.131176,80.07071
1904,16.569706,46.070477,-76.93391,60.87824,31.073162,47.181602,29.771091,56.88327,5.844207,72.75783
1905,17.14967,51.28386,28.993622,-84.87715,17.163525,54.44804,25.392977,-118.55165,-0.02155739,74.01896
1906,12.684357,42.64179,-107.53201,46.89002,20.942284,58.28152,26.198639,58.919018,-1.8010757,73.290695
1907,-117.13453,39.481476,37.322323,50.467613,12.499188,-59.341602,15.939173,58.56168,-3.939783,77.17933
1908,14.229601,44.413975,33.36098,31.553352,15.39926,65.18061,29.925022,61.390926,-2.7331178,84.49047
1909,13.679351,47.01307,32.011917,65.513535,20.2884,-81.572395,-12.384011,56.71504,8.139026,84.82393
1910,18.82573,41.50313,28.619164,55.112183,21.73044,-93.58221,26.906336,56.28453,14.273849,87.32196
1911,15.433112,41.41974,29.48201,61.364117,12.589071,45.292454,26.465054,63.60688,13.282143,76.43917
1912,6.859656,48.60563,13.099402,-108.31503,12.419705,43.029644,36.99762,62.912453,-2.8969495,88.928276
1913,-4.958145,47.511246,34.61582,41.593113,-0.5167844,45.483265,30.601336,57.260754,-5.601418,79.473434
1914,-4.2622404,43.076805,34.98752,30.82431,5.9400225,44.67923,32.951527,43.453545,-3.562573,79.2127
1915,-7.4033546,42.09877,33.090427,34.650303,0.06699633,-56.893623,27.2366,60.40506,8.301396,87.519936
1916,-2.0438352,37.560665,-111.089096,43.466614,-8.503594,51.67761,22.574385,57.715187,17.719357,79.49675
1917,5.0018315,42.63246,-108.91553,54.946358,13.580469,28.098785,23.848932,58.83668,12.408251,80.17799
1918,10.206926,55.36217,30.649578,-80.30175,24.369984,61.08804,23.124857,65.73163,1.2886127,89.451515
